movieId,tmdbId,title
81847,38757,Tangled (2010)
81910,41999,"Art of the Steal, The (2009)"
81932,45317,"Fighter, The (2010)"
81949,41556,"Romantics, The (2010)"
82041,46420,"Loved Ones, The (2009)"
82053,45324,Casino Jack (2010)
82088,47979,Vincent Wants to Sea (Vincent will meer) (2010)
82093,48838,London Boulevard (2010)
82095,42684,Skyline (2010)
82152,38117,Beastly (2011)
82167,43347,Love and Other Drugs (2010)
82169,10140,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)"
82202,37710,"Tourist, The (2010)"
82242,48395,Rare Exports: A Christmas Tale (Rare Exports) (2010)
82366,43919,Hatchet II (2010)
82378,46503,All Good Things (2010)
82459,44264,True Grit (2010)
82461,20526,Tron: Legacy (2010)
82499,42888,How Do You Know (2010)
82527,46829,Barney's Version (2010)
82534,44129,"Company Men, The (2010)"
82641,54178,"One-Armed Swordsman, The (Dubei dao) (1967)"
82667,49797,I Saw the Devil (Akmareul boatda) (2010)
82684,46788,Trash Humpers (2009)
82744,41283,Faster (2010)
82765,35138,Little Big Soldier (Da bing xiao jiang) (2010)
82767,27585,Rabbit Hole (2010)
82848,23282,One Week (1920)
82852,39451,Little Fockers (2010)
82854,38745,Gulliver's Travels (2010)
82857,50071,Sweetgrass (2009)
83086,42297,Burlesque (2010)
83132,51739,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)"
83134,46838,Tucker & Dale vs Evil (2010)
83177,41515,Yogi Bear (2010)
83270,46138,Made in Dagenham (2010)
83349,40805,"Green Hornet, The (2011)"
83369,49009,"Way Back, The (2010)"
83374,46528,"Warrior's Way, The (2010)"
83480,23047,Season of the Witch (2011)
83601,43950,Amer (2009)
83613,49849,Cowboys & Aliens (2011)
83796,14556,Anything for Her (Pour elle) (2008)
83803,40619,Day & Night (2010)
83827,52013,Marwencol (2010)
83910,44564,"Dilemma, The (2011)"
83969,43810,Down Argentine Way (1940)
83976,63578,"Trip, The (2010)"
84152,51876,Limitless (2011)
84156,89704,Happy People: A Year in the Taiga (2010)
84187,22843,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)
84189,43947,I Spit on Your Grave (2010)
84240,53596,Even the Rain (También la lluvia) (2010)
84246,52844,It Happened on Fifth Avenue (1947)
84273,54293,Zeitgeist: Moving Forward (2011)
84374,41630,No Strings Attached (2011)
84392,50348,"Lincoln Lawyer, The (2011)"
84414,56590,All-Star Superman (2011)
84512,120843,Girls About Town (1931)
84523,39029,Kill! (Kiru) (1968)
84553,148432,Pekka ja Pätkä salapoliiseina (1957)
84601,48138,Unknown (2011)
84615,52067,Cedar Rapids (2011)
84637,45772,Gnomeo & Juliet (2011)
84696,50204,Burke and Hare (2010)
84716,18438,Castaway on the Moon (Kimssi pyoryugi) (2009)
84772,39513,Paul (2011)
84799,37618,"Asphyx, The (1973)"
84844,20993,Brother 2 (Brat 2) (2000)
84847,183894,Emma (2009)
84942,47327,Drive Angry (2011)
84944,44896,Rango (2011)
84950,50725,Take Me Home Tonight (2011)
84952,54186,Confessions (Kokuhaku) (2010)
84954,38050,"Adjustment Bureau, The (2011)"
85020,27582,"Mechanic, The (2011)"
85022,48988,Hall Pass (2011)
85025,49494,"Eagle, The (2011)"
85056,46529,I Am Number Four (2011)
85131,44943,Battle: Los Angeles (2011)
85179,28874,Summer Wars (Samâ wôzu) (2009)
85213,56831,"Sunset Limited, The (2011)"
85259,36540,Winnie the Pooh and the Honey Tree (1966)
85261,50321,Mars Needs Moms (2011)
85295,47533,Scooby-Doo! Curse of the Lake Monster (2010)
85316,72185,Winnie the Pooh and Tigger Too (1974)
85334,26011,Hard Ticket to Hawaii (1987)
85342,47931,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
85354,15362,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008)
85367,50546,Just Go with It (2011)
85394,59490,Cave of Forgotten Dreams (2010)
85397,49730,Red Riding Hood (2011)
85399,38322,"Big Mommas: Like Father, Like Son (2011)"
85401,45132,Super (2010)
85412,46146,"Troll Hunter, The (Trolljegeren) (2010)"
85414,45612,Source Code (2011)
85438,38684,Jane Eyre (2011)
85510,23629,Sucker Punch (2011)
85565,58232,Chalet Girl (2011)
85736,13413,BURN-E (2008)
85774,58496,Senna (2010)
85780,110639,Family Guy Presents: It's a Trap (2010)
85788,49018,Insidious (2010)
85796,49010,Hobo with a Shotgun (2011)
85881,55725,Win Win (2011)
85885,48650,Room in Rome (Habitación en Roma) (2010)
86000,39356,Boy (2010)
86014,60307,Diary of a Wimpy Kid: Rodrick Rules (2011)
86028,53172,Henry's Crime (2010)
86059,50359,Hop (2011)
86066,64484,Playing the Victim (Izobrazhaya zhertvu) (2006)
86068,75725,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005)
86142,58857,13 Assassins (Jûsan-nin no shikaku) (2010)
86190,50456,Hanna (2011)
86237,367647,Connections (1978)
86279,54527,Into Eternity (2010)
86286,23521,Daffy Duck's Quackbusters (1988)
86290,46105,American: The Bill Hicks Story (2009)
86293,49012,Arthur (2011)
86295,41446,Scream 4 (2011)
86298,46195,Rio (2011)
86320,62215,Melancholia (2011)
86332,10195,Thor (2011)
86345,45523,Louis C.K.: Hilarious (2010)
86347,30969,Louis C.K.: Chewed Up (2008)
86355,56780,Atlas Shrugged: Part 1 (2011)
86377,24447,Louis C.K.: Shameless (2007)
86487,202241,Mildred Pierce (2011)
86504,167966,Voices from the List (2004)
86548,55787,Water for Elephants (2011)
86593,57586,African Cats (2011)
86628,51209,Kill the Irishman (2011)
86644,51497,"Fast Five (Fast and the Furious 5, The) (2011)"
86668,241620,Louis Theroux: Law & Disorder (2008)
86721,42521,Idiots and Angels (2008)
86781,46738,Incendies (2010)
86815,43959,Soul Surfer (2011)
86817,49022,Something Borrowed (2011)
86833,55721,Bridesmaids (2011)
86835,38321,Priest (2011)
86864,39410,Mothra (Mosura) (1961)
86880,1865,Pirates of the Caribbean: On Stranger Tides (2011)
86882,59436,Midnight in Paris (2011)
86892,51608,The Man from Nowhere (2010)
86898,8967,"Tree of Life, The (2011)"
86911,45243,"Hangover Part II, The (2011)"
86922,52077,Nothing to Declare (Rien à déclarer) (2010)
86960,21469,Across the Hall (2009)
87028,49950,"Roommate, The (2011)"
87192,59678,Attack the Block (2011)
87194,59468,The Way (2010)
87197,51533,Let the Bullets Fly (2010)
87222,49444,Kung Fu Panda 2 (2011)
87232,49538,X-Men: First Class (2011)
87234,49020,Submarine (2010)
87287,70862,American Grindhouse (2010)
87298,45658,Everything Must Go (2010)
87304,55347,Beginners (2010)
87306,37686,Super 8 (2011)
87413,19963,Bernie (1996)
87430,44912,Green Lantern (2011)
87444,56272,Elektra Luxx (2010)
87483,58224,Mr. Popper's Penguins (2011)
87485,52449,Bad Teacher (2011)
87520,38356,Transformers: Dark of the Moon (2011)
87522,59861,Larry Crowne (2011)
87529,38319,Your Highness (2011)
87660,65034,Too Big to Fail (2011)
87785,22907,Takers (2010)
87834,73884,My Life as McDull (Mak dau goo si) (2001)
87867,38317,Zookeeper (2011)
87869,51540,Horrible Bosses (2011)
87876,49013,Cars 2 (2011)
87960,24792,Between the Folds (2008)
88069,67109,Delhi Belly (2011)
88094,64780,Upside Down: The Creation Records Story (2010)
88108,59860,Monte Carlo (2011)
88125,12445,Harry Potter and the Deathly Hallows: Part 2 (2011)
88129,64690,Drive (2011)
88140,1771,Captain America: The First Avenger (2011)
88163,50646,"Crazy, Stupid, Love. (2011)"
88179,51828,One Day (2011)
88235,67913,"Guard, The (2011)"
88267,51162,Winnie the Pooh (2011)
88272,65599,"Woman, The (2011)"
88327,28039,"New One-Armed Swordsman, The (Xin du bi dao) (1971)"
88345,13931,Mike's New Car (2002)
88356,41513,"Smurfs, The (2011)"
88405,50544,Friends with Benefits (2011)
88448,50004,Paper Birds (Pájaros de papel) (2010)
88515,55846,Blitz (2011)
88593,57361,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)"
88672,59968,Our Idiot Brother (2011)
88697,209802,SUBWAYStories: Tales from the Underground (1997)
88699,51620,Death Race 2 (2010)
88744,61791,Rise of the Planet of the Apes (2011)
88746,51993,Terri (2011)
88785,49520,"Change-Up, The (2011)"
88810,50014,"Help, The (2011)"
88812,62206,30 Minutes or Less (2011)
88911,39413,My Afternoons with Margueritte (La tête en friche) (2010)
88932,55779,Final Destination 5 (2011)
88954,55465,"Very Harold & Kumar 3D Christmas, A (2011)"
89028,46261,Don't Be Afraid of the Dark (2010)
89030,58151,Fright Night (2011)
89039,55420,Another Earth (2011)
89047,44835,Hesher (2010)
89072,52015,Stake Land (2010)
89085,48289,"Debt, The (2011)"
89087,62835,Colombiana (2011)
89090,55244,Bill Cunningham New York (2011)
89118,63311,"Skin I Live In, The (La piel que habito) (2011)"
89190,37430,Conan the Barbarian (2011)
89208,16335,Walled In (2009)
89281,40016,Birdemic: Shock and Terror (2010)
89305,69798,"Inbetweeners Movie, The (2011)"
89343,48572,Red State (2011)
89386,72744,Pearl Jam Twenty (2011)
89388,70868,I Don't Know How She Does It (2011)
89427,65055,Shark Night 3D (2011)
89470,39538,Contagion (2011)
89492,60308,Moneyball (2011)
89580,55785,Neds (2010)
89582,68341,Cold Fish (Tsumetai nettaigyo) (2010)
89586,71689,Phineas and Ferb the Movie: Across the 2nd Dimension (2011)
89678,18093,Northanger Abbey (2007)
89745,24428,"Avengers, The (2012)"
89753,49517,Tinker Tailor Soldier Spy (2011)
89759,60243,"Separation, A (Jodaeiye Nader az Simin) (2011)"
89761,48231,"Dangerous Method, A (2011)"
89774,59440,Warrior (2011)
89804,10316,"Ides of March, The (2011)"
89837,74725,Kill List (2011)
89840,49021,Killer Elite (2011)
89862,58699,Bellflower (2011)
89864,40807,50/50 (2011)
89898,63375,Generation P (2011)
89904,74643,The Artist (2011)
89939,123723,Gigi (1949)
89945,59852,BlinkyTM (2011)
90057,64720,Take Shelter (2011)
90243,58878,Three Outlaw Samurai (Sanbiki no samurai) (1964)
90245,37239,Antonio Gaudí (1985)
90249,39254,Real Steel (2011)
90343,68817,Footloose (2011)
90345,60935,"Thing, The (2011)"
90353,59437,Beautiful Boy (2010)
90357,76543,Tyrannosaur (2011)
90374,50837,Martha Marcy May Marlene (2011)
90376,71859,We Need to Talk About Kevin (2011)
90384,10005,Behind Enemy Lines II: Axis of Evil (2006)
90403,52451,"Three Musketeers, The (2011)"
90405,49530,In Time (2011)
90428,44754,Margaret (2011)
90430,72113,Carnage (2011)
90439,50839,Margin Call (2011)
90469,72571,Paranormal Activity 3 (2011)
90471,72432,Puncture (2011)
90522,58233,Johnny English Reborn (2011)
90524,59965,Abduction (2011)
90528,53487,This Must Be the Place (2011)
90531,76025,Shame (2011)
90576,63492,What's Your Number? (2011)
90600,70670,Headhunters (Hodejegerne) (2011)
90603,69735,Batman: Year One (2011)
90630,77801,Miss Representation (2011)
90647,58423,Puss in Boots (2011)
90717,59108,Tower Heist (2011)
90719,88794,J. Edgar (2011)
90738,73499,"Double, The (2011)"
90746,17578,"Adventures of Tintin, The (2011)"
90769,40658,Starsuckers (2009)
90809,65229,Tomboy (2011)
90863,75964,George Harrison: Living in the Material World (2011)
90866,44826,Hugo (2011)
90888,37958,Immortals (2011)
90890,71880,Jack and Jill (2011)
90943,77365,Into the Abyss (2011)
90945,94174,"Sign of Four, The (1987)"
91077,65057,"Descendants, The (2011)"
91079,60420,Like Crazy (2011)
91094,64328,"Muppets, The (2011)"
91104,50619,"Twilight Saga: Breaking Dawn - Part 1, The (2011)"
91126,57212,War Horse (2011)
91128,23514,"Rum Diary, The (2011)"
91233,13060,Lifted (2006)
91261,38336,Hipsters (Stilyagi) (2008)
91266,15157,Another Cinderella Story (2008)
91273,30618,Bunraku (2010)
91323,57431,"Sitter, The (2011)"
91325,64685,Extremely Loud and Incredibly Close (2011)
91337,45708,Play the Game (2009)
91353,9369,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994)
91355,9642,Asterix and the Vikings (Astérix et les Vikings) (2006)
91386,65759,Happy Feet Two (2011)
91414,51052,Arthur Christmas (2011)
91470,91550,Violet & Daisy (2011)
91483,70074,Bullet to the Head (2012)
91485,76163,"Expendables 2, The (2012)"
91488,13396,"Snowman, The (1982)"
91500,70160,The Hunger Games (2012)
91529,49026,"Dark Knight Rises, The (2012)"
91535,49040,"Bourne Legacy, The (2012)"
91542,58574,Sherlock Holmes: A Game of Shadows (2011)
91571,101173,Coriolanus (2011)
91622,57157,Young Adult (2011)
91628,62838,New Year's Eve (2011)
91630,56292,Mission: Impossible - Ghost Protocol (2011)
91653,74465,We Bought a Zoo (2011)
91658,65754,"Girl with the Dragon Tattoo, The (2011)"
91660,71469,"Darkest Hour, The (2011)"
91666,16939,Last Holiday (1950)
91671,55301,Alvin and the Chipmunks: Chipwrecked (2011)
91688,51995,Salvation Boulevard (2011)
91690,80038,Friends with Kids (2011)
91784,59006,Girl Walks Into a Bar (2011)
91842,77866,Contraband (2012)
91860,269963,"Way South, The (De weg naar het zuiden) (1981)"
91869,75301,Being Elmo: A Puppeteer's Journey (2011)
91873,63574,Joyful Noise (2012)
91890,71688,"Iron Lady, The (2011)"
91935,72842,Albatross (2011)
91947,79896,"Revenant, The (2009)"
91974,52520,Underworld: Awakening (2012)
91976,75174,"Grey, The (2012)"
91978,49527,Man on a Ledge (2012)
91981,55741,Sacrifice (Zhao shi gu er) (2010)
92008,70435,Haywire (2011)
92046,31337,Contact High (2009)
92048,65760,"Whistleblower, The (2010)"
92094,15044,Einstein and Eddington (2008)
92192,50357,Apollo 18 (2011)
92198,74998,Seeking Justice (2011)
92234,72431,Red Tails (2012)
92243,76758,"Flowers of War, The (Jin líng shí san chai) (2011)"
92259,77338,Intouchables (2011)
92264,54054,One for the Money (2012)
92309,58428,"Innkeepers, The (2011)"
92348,58704,Puss in Boots (Nagagutsu o haita neko) (1969)
92391,50698,Grave Encounters (2011)
92420,76726,Chronicle (2012)
92422,65086,"Woman in Black, The (2012)"
92427,80125,Woman in Love (Rubbeldiekatz) (2011)
92439,64678,"Art of Getting By, The (2011)"
92475,192695,All Watched Over by Machines of Loving Grace (2011)
92494,13976,Dylan Moran: Monster (2004)
92507,59961,Safe House (2012)
92509,72570,"Vow, The (2012)"
92535,80379,Louis C.K.: Live at the Beacon Theater (2011)
92637,54146,Pitfall (Otoshiana) (1962)
92643,78480,Monsieur Lazhar (2011)
92665,84200,"For a Good Time, Call... (2012)"
92674,73700,Janie Jones (2010)
92681,72545,Journey 2: The Mysterious Island (2012)
92694,51999,Perfect Sense (2011)
92730,64029,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001)
92760,37464,"Atomic Brain, The (1963)"
92938,71676,Ghost Rider: Spirit of Vengeance (2012)
92954,21634,Prayers for Bobby (2009)
93006,54507,"Very Potter Musical, A (2009)"
93008,59017,"Very Potter Sequel, A (2010)"
93022,51875,Miss Nobody (2010)
93040,26397,"Civil War, The (1990)"
93114,59045,Ro.Go.Pa.G. (1963)
93134,57243,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)"
93139,52454,Mega Shark vs. Crocosaurus (2010)
93193,45569,Red Hill (2010)
93208,25831,Mickey's The Prince and the Pauper (1990)
93242,79548,Gone (2012)
93270,57214,Project X (2012)
93272,73723,Dr. Seuss' The Lorax (2012)
93287,73937,"Big Year, The (2011)"
93297,75674,Act of Valor (2012)
93320,38674,Trailer Park Boys (1999)
93326,59962,This Means War (2012)
93363,49529,John Carter (2012)
93443,74387,Goon (2011)
93502,63493,"Ledge, The (2011)"
93510,64688,21 Jump Street (2012)
93512,82532,"Jeff, Who Lives at Home (2012)"
93563,81796,Lockout (2012)
93598,67748,"Snowtown (Snowtown Murders, The) (2011)"
93610,61984,Space Battleship Yamato (2010)
93721,80767,Jiro Dreams of Sushi (2011)
93723,82533,Damsels in Distress (2011)
93740,81025,Salmon Fishing in the Yemen (2011)
93766,57165,Wrath of the Titans (2012)
93790,74308,Detachment (2011)
93805,10679,Iron Sky (2012)
93819,74777,Absentia (2011)
93831,71552,American Reunion (American Pie 4) (2012)
93838,94329,The Raid: Redemption (2011)
93840,22970,"Cabin in the Woods, The (2012)"
93855,74306,God Bless America (2011)
93980,76489,"Three Stooges, The (2012)"
93982,70436,"Raven, The (2012)"
93988,147269,North & South (2004)
94011,54271,"Big Bang, The (2011)"
94015,62764,Mirror Mirror (2012)
94018,44833,Battleship (2012)
94070,74534,"Best Exotic Marigold Hotel, The (2011)"
94122,91356,Comic-Con Episode IV: A Fan's Hope (2011)
94130,84404,Bully (2011)
94150,75802,Hysteria (2011)
94160,31967,Dante's Inferno: An Animated Epic (2010)
94262,37467,"Atomic Submarine, The (1959)"
94266,72207,"Five-Year Engagement, The (2012)"
94323,67660,Think Like a Man (2012)
94325,77877,"Lucky One, The (2012)"
94405,72387,Safe (2012)
94478,62213,Dark Shadows (2012)
94494,89326,96 Minutes (2011) 
94503,40161,"Decoy Bride, The (2011)"
94661,26815,Rocket Singh: Salesman of the Year (2009)
94677,76493,"Dictator, The (2012)"
94735,28500,Walking with Monsters (2005)
94777,41154,Men in Black III (M.III.B.) (M.I.B.³) (2012)
94780,58595,Snow White and the Huntsman (2012)
94799,86812,Sound of My Voice (2011)
94810,77561,Eva (2011)
94833,72197,"Pirates! Band of Misfits, The (2012)"
94864,70981,Prometheus (2012)
94867,111440,"Pact, The (2012)"
94896,92591,Bernie (2011)
94919,12645,Inhale (2010)
94931,86555,Take This Waltz (2011)
94953,50647,Wanderlust (2012)
94959,83666,Moonrise Kingdom (2012)
94985,80389,Get the Gringo (2012)
95004,13640,Superman/Doomsday (2007) 
95067,72358,"Thousand Words, A (2012)"
95088,84332,Safety Not Guaranteed (2012)
95105,80321,Madagascar 3: Europe's Most Wanted (2012)
95135,84355,Your Sister's Sister (2011)
95145,39144,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)
95147,39145,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)
95149,22855,Superman/Batman: Public Enemies (2009)
95163,116776,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988)
95165,39100,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)
95167,62177,Brave (2012)
95170,13313,Beauty and the Beast: The Enchanted Christmas (1997)
95175,63193,Front of the Class (2008)
95182,39101,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)
95193,13761,Pocahontas II: Journey to a New World (1998) 
95199,76494,What to Expect When You're Expecting (2012)
95201,81836,To Rome with Love (2012)
95207,72331,Abraham Lincoln: Vampire Hunter (2012)
95218,89874,First Position (2011)
95307,80585,Rock of Ages (2012)
95309,88005,Seeking a Friend for the End of the World (2012)
95311,13042,Presto (2008)
95313,13932,Jack-Jack Attack (2005)
95377,13933,One Man Band (2005)
95441,72105,Ted (2012)
95449,77930,Magic Mike (2012)
95473,39103,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)
95475,24752,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)
95497,39104,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992)
95499,34433,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993)
95508,95516,Cleanskin (2012)
95510,1930,"Amazing Spider-Man, The (2012)"
95519,39105,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993)
95543,57800,Ice Age 4: Continental Drift (2012)
95558,84175,Beasts of the Southern Wild (2012)
95583,82525,Savages (2012)
95624,31218,"Firm, The (2009)"
95633,40770,Spirit Camp (2009)
95654,13929,Geri's Game (1997)
95690,80468,Some Guy Who Kills People (2011)
95717,83191,Treasure Island (2012)
95720,80035,"Watch, The (2012)"
95738,193976,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)"
95744,84165,2 Days in New York (2012)
95761,73567,Killer Joe (2011)
95771,44251,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994)
95780,39106,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994)
95796,14863,Anaconda: The Offspring (2008)
95839,16716,"Christmas Carol, A (1999)"
95843,52906,Goodbye Charlie (1964)
95858,13930,For the Birds (2000)
95873,103332,Ruby Sparks (2012)
95875,64635,Total Recall (2012)
95939,103747,"Angels' Share, The (2012)"
95949,56909,"Immature, The (Immaturi) (2011)"
95965,39323,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990)
96004,39324,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)
96007,18095,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)
96020,76696,Sidewalls (Medianeras) (2011)
96079,37724,Skyfall (2012)
96084,58383,Hands Over the City (Le mani sulla città) (1963)
96110,77953,"Campaign, The (2012)"
96114,85414,Brake (2012)
96121,82696,Hope Springs (2012)
96150,84327,"Queen of Versailles, The (2012)"
96281,77174,ParaNorman (2012)
96283,82650,Diary of a Wimpy Kid: Dog Days (2012)
96373,109584,Broken (2012)
96411,76360,6 Days to Air: The Making of South Park (2011)
96417,49526,Premium Rush (2012)
96430,71864,"Odd Life of Timothy Green, The (2012)"
96432,82633,Lawless (2012)
96448,71668,Piranha 3DD (a.k.a. Piranha DD) (2012)
96471,202043,Prime Suspect 3 (1993)
96488,84334,Searching for Sugar Man (2012)
96518,263947,Prime Suspect 6: The Last Witness (2003)
96520,215999,Prime Suspect: The Lost Child (1995)
96530,83403,Conception (2011)
96563,83660,Paradise Lost 3: Purgatory (2011)
96567,83686,"Words, The (2012)"
96588,114150,Pitch Perfect (2012)
96606,89708,Samsara (2011)
96608,67166,Runaway Brain (1995) 
96610,59967,Looper (2012)
96616,87428,That's My Boy (2012)
96655,84329,Robot & Frank (2012)
96691,71679,Resident Evil: Retribution (2012)
96726,100529,Lola Versus (2012)
96728,68722,"Master, The (2012)"
96737,49049,Dredd (2012)
96811,77016,End of Watch (2012)
96815,84348,V/H/S (2012)
96821,84892,"Perks of Being a Wallflower, The (2012)"
96829,103663,"Hunt, The (Jagten) (2012)"
96832,103328,Holy Motors (2012)
96861,82675,Taken 2 (2012)
96917,82505,House at the End of the Street (2012)
96935,45397,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)
96945,85735,Love Lasts Three Years (L'amour dure trois ans) (2011)
96964,86597,"Tall Man, The (2012)"
96975,80271,LOL (2012)
97024,97365,Rust and Bone (De rouille et d'os) (2012)
97168,90125,Marley (2012)
97172,62214,Frankenweenie (2012)
97188,82507,Sinister (2012)
97194,92171,"Thing: Terror Takes Shape, The (1998)"
97225,76492,Hotel Transylvania (2012)
97230,110354,Side by Side (2012)
97285,71723,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)
97304,68734,Argo (2012)
97306,86838,Seven Psychopaths (2012)
97328,84306,Liberal Arts (2012)
97470,75736,Catch .44 (2011)
97643,80280,[REC]³ 3 Génesis (2012)
97665,99770,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)
97701,82990,Paranormal Activity 4 (2012)
97742,94348,Alex Cross (2012)
97752,83542,Cloud Atlas (2012)
97757,72867,'Hellboy': The Seeds of Creation (2004)
97785,61012,Silent Hill: Revelation 3D (2012)
97836,87826,Here Comes the Boom (2012)
97858,126797,Mental (2012)
97860,64689,Killing Them Softly (2012)
97866,84287,"Imposter, The (2012)"
97870,113947,"Sessions, The (Surrogate, The) (2012)"
97904,84341,Smashed (2012)
97913,82690,Wreck-It Ralph (2012)
97921,82693,Silver Linings Playbook (2012)
97923,87502,Flight (2012)
97936,96724,Anna Karenina (2012)
97938,87827,Life of Pi (2012)
97950,97430,"Man with the Iron Fists, The (2012)"
97988,123105,"Bay, The (2012)"
98061,98631,Himizu (2011)
98083,65851,Jackass 3.5 (2011)
98122,80215,Indie Game: The Movie (2012)
98124,123025,"Batman: The Dark Knight Returns, Part 1 (2012)"
98154,72976,Lincoln (2012)
98160,135708,Nature Calls (2012)
98175,73935,Vamps (2012)
98203,50620,"Twilight Saga: Breaking Dawn - Part 2, The (2012)"
98230,58547,10 Years (2011)
98239,60747,Red Dawn (2012)
98243,81188,Rise of the Guardians (2012)
98279,101519,"Fantastic Fear of Everything, A (2012)"
98296,97614,Deadfall (2012)
98361,102780,Byzantium (2012)
98491,140420,Paperman (2012)
98499,19274,"Fearless Hyena, The (Xiao quan guai zhao) (1979)"
98503,18867,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980)
98585,112336,Hitchcock (2012)
98604,83389,From Up on Poppy Hill (Kokuriko-zaka kara) (2011)
98607,71883,Redline (2009)
98623,25539,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)
98633,10044,My Lucky Stars (Fuk sing go jiu) (1985)
98697,34280,"Money Money Money (L'aventure, c'est l'aventure) (1972)"
98799,110392,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)"
98809,49051,"Hobbit: An Unexpected Journey, The (2012)"
98836,87504,Hyde Park on Hudson (2012)
98908,40722,How to Make Love to a Woman (2010)
98961,97630,Zero Dark Thirty (2012)
99005,139567,Fire with Fire (2012)
99007,82654,Warm Bodies (2013)
99030,83186,Wrong (2012)
99087,77875,Playing for Keeps (2012)
99106,82687,"Guilt Trip, The (2012)"
99112,75780,Jack Reacher (2012)
99114,68718,Django Unchained (2012)
99117,89492,This Is 40 (2012)
99122,41153,I Bought a Vampire Motorcycle (1990)
99130,44470,Ice Cream Man (1995)
99145,80278,"Impossible, The (Imposible, Lo) (2012)"
99149,82695,"Misérables, Les (2012)"
99191,16315,Campfire Tales (1997)
99415,88042,Parental Guidance (2012)
99437,75761,John Dies at the End (2012)
99532,193380,"Misérables, Les (2000)"
99574,133694,Promised Land (2012)
99636,118628,English Vinglish (2012)
99638,38010,Fish Story (Fisshu sutôrî) (2009)
99721,76617,Texas Chainsaw 3D (2013)
99728,82682,Gangster Squad (2013)
99750,68812,"Iceman, The (2012)"
99764,147538,It's Such a Beautiful Day (2012)
99813,142061,"Batman: The Dark Knight Returns, Part 2 (2013)"
99846,135921,Everything or Nothing: The Untold Story of 007 (2012)
99853,105538,Codependent Lesbian Space Alien Seeks Same (2011)
99910,76640,"Last Stand, The (2013)"
99917,145197,Upstream Color (2013)
99992,84336,Shadow Dancer (2012)
100044,69372,Human Planet (2011)
100068,85872,Comme un chef (2012)
100083,87818,Movie 43 (2013)
100106,128190,"Pervert's Guide to Ideology, The (2012)"
100159,117974,Sightseers (2012)
100163,60304,Hansel & Gretel: Witch Hunters (2013)
100194,146837,Jim Jefferies: Fully Functional (EPIX) (2012)
100226,118677,Why Stop Now (2012)
100277,93858,Tabu (2012)
100302,58244,Upside Down (2012)
100304,162145,"Liability, The (2012)"
100306,18912,Angst  (1983)
100326,121824,Stand Up Guys (2012)
100383,109421,Side Effects (2013)
100390,109431,Identity Thief (2013)
